Date,Price,Open,High,Low,Vol.,Change %
2021-07-19,18462,19080,19157.5,18355,25840,-0.0319
2021-07-16,19070,18742.5,19212.5,18692.5,23000,0.0161
2021-07-15,18768,18552.5,18807.5,18437.5,12950,0.0101
2021-07-14,18581,18665,18817.5,18520,13540,-0.0105
2021-07-13,18778,18692.5,18855,18477.5,18020,0.0053
2021-07-12,18679,18760,18827.5,18465,14860,-0.0036
2021-07-09,18747,18375,18775,18310,22040,0.0225
2021-07-08,18334,18307.5,18427.5,18165,15500,0.0013
2021-07-07,18310,18027.5,18460,17990,18120,0.0176
2021-07-06,17994,18440,18615,17935,28140,-0.0227
2021-07-05,18412,18315,18512.5,18250,8640,0.0038
2021-07-02,18342,18122.5,18442.5,17925,16370,0.0131
2021-07-01,18105,18242.5,18312.5,18012.5,14860,-0.006
2021-06-30,18214,18387.5,18565,18182.5,15640,-0.0078
2021-06-29,18358,18272.5,18412.5,18115,14440,0.0032
2021-06-28,18299,18560,18597.5,18215,18300,-0.0121
